state_A/r_1_0.xvg -15.613275750057698
state_A/r_1_1.xvg -14.95761104857063
state_A/r_1_2.xvg -0.1434460950167511
state_A/r_1_3.xvg -14.094951577737387
state_A/r_1_4.xvg -9.486565778367684
state_A/r_1_5.xvg -10.312898805818277
state_A/r_1_6.xvg -11.440938894203741
state_A/r_1_7.xvg -23.005068736316655
state_A/r_1_8.xvg -7.710964288639908
state_A/r_1_9.xvg -6.887660941993888
state_A/r_1_10.xvg -16.01131648546589
state_A/r_1_11.xvg -9.411092792051068
state_A/r_1_12.xvg -12.261009701599813
state_A/r_1_13.xvg -9.959626479057102
state_A/r_1_14.xvg -18.935431447599058
state_A/r_1_15.xvg -13.723198254668164
state_A/r_1_16.xvg -13.219442772718475
state_A/r_1_17.xvg -5.916238782896213
state_A/r_1_18.xvg -9.413641466764625
state_A/r_1_19.xvg -9.42948833238323
state_A/r_1_20.xvg -12.625314532363916
state_A/r_1_21.xvg -6.026341840997292
state_A/r_1_22.xvg -0.9590700535828188
state_A/r_1_23.xvg -9.820101581043547
state_A/r_1_24.xvg -14.416434907176821
state_A/r_1_25.xvg -10.45687231498203
state_A/r_1_26.xvg -12.552941198171057
state_A/r_1_27.xvg -11.256566305670312
state_A/r_1_28.xvg -10.25175681907603
state_A/r_1_29.xvg -14.521522737534209
state_A/r_1_30.xvg -10.14156517149318
state_A/r_1_31.xvg -3.810047482013955
state_A/r_1_32.xvg -4.622282314143154
state_A/r_1_33.xvg -6.203172056925027
state_A/r_1_34.xvg -9.407065686447714
state_A/r_1_35.xvg -9.664346318664403
state_A/r_1_36.xvg -9.096789320370476
state_A/r_1_37.xvg -20.63065322153543
state_A/r_1_38.xvg -3.513206704775012
state_A/r_1_39.xvg -8.87393458710085
state_A/r_1_40.xvg -14.179258431796434
state_A/r_1_41.xvg -1.4569840670307734
state_A/r_1_42.xvg -12.240697305348586
state_A/r_1_43.xvg -11.588741806695557
state_A/r_1_44.xvg -21.146753092003816
state_A/r_1_45.xvg -7.390899827140338
state_A/r_1_46.xvg -8.267238146758631
state_A/r_1_47.xvg -6.980175016489065
state_A/r_1_48.xvg -4.9895038986630915
state_A/r_1_49.xvg -13.954180275966579
state_A/r_1_50.xvg -5.443108323515598
state_A/r_1_51.xvg -13.542480927979081
state_A/r_1_52.xvg -14.945599183473442
state_A/r_1_53.xvg -11.234581397376951
state_A/r_1_54.xvg -9.784539271632786
state_A/r_1_55.xvg -11.101257911620435
state_A/r_1_56.xvg -14.925016869383505
state_A/r_1_57.xvg -12.280497179033615
state_A/r_1_58.xvg -9.887451710674995
state_A/r_1_59.xvg -14.649138049539626
state_A/r_1_60.xvg -23.660402305171797
state_A/r_1_61.xvg -14.980582285822956
state_A/r_1_62.xvg -7.077439273716531
state_A/r_1_63.xvg -11.724745643275615
state_A/r_1_64.xvg -17.804378068249733
state_A/r_1_65.xvg -21.708302419760127
state_A/r_1_66.xvg -22.854546053861398
state_A/r_1_67.xvg -13.810111506475097
state_A/r_1_68.xvg -20.642928448810547
state_A/r_1_69.xvg -12.555827526643558
state_A/r_1_70.xvg -17.589641142833234
state_A/r_1_71.xvg -15.923294166265672
state_A/r_1_72.xvg -13.469756532014262
state_A/r_1_73.xvg -14.500493450234504
state_A/r_1_74.xvg -14.83662319172785
state_A/r_1_75.xvg -11.317069361054799
state_A/r_1_76.xvg -9.680825576181272
state_A/r_1_77.xvg -17.37357386602003
state_A/r_1_78.xvg -7.020558784622894
